2016-03-24-3-56-46pm,1458806206096,1458806206000,2016-03-24-3-56-46pm,gps,1.29434169,103.77364277,11.0,67.69999694824219,-1.0,0.0
2016-03-24-3-56-59pm,1458806219162,1458806219000,2016-03-24-3-56-59pm,gps,1.29434877,103.77372722,13.0,59.79999923706055,-1.0,0.0
2016-03-24-3-57-17pm,1458806237875,1458806237649,2016-03-24-3-57-17pm,network,1.294457,103.7737151,66.265,-1.0,-1.0,-1.0
2016-03-24-3-57-37pm,1458806257862,1458806257795,2016-03-24-3-57-37pm,network,1.2944396,103.7737412,66.452,-1.0,-1.0,-1.0
2016-03-24-3-57-48pm,1458806268125,1458806267408,2016-03-24-3-57-47pm,gps,1.29433625,103.77372672,8.0,56.900001525878906,-1.0,0.0
2016-03-24-3-57-58pm,1458806278133,1458806277488,2016-03-24-3-57-57pm,gps,1.29433161,103.77372751,7.0,53.29999923706055,-1.0,0.0
2016-03-24-3-58-08pm,1458806288110,1458806287468,2016-03-24-3-58-07pm,gps,1.2943636,103.77370199,6.0,59.29999923706055,-1.0,0.0
2016-03-24-3-58-18pm,1458806298056,1458806297428,2016-03-24-3-58-17pm,gps,1.29433229,103.77371676,7.0,57.79999923706055,113.7,0.5
2016-03-24-3-58-28pm,1458806308194,1458806307468,2016-03-24-3-58-27pm,gps,1.29435833,103.77369681,6.0,62.5,-1.0,0.0
2016-03-24-3-58-38pm,1458806318095,1458806317448,2016-03-24-3-58-37pm,gps,1.29434524,103.77370024,5.0,63.70000076293945,-1.0,0.0
2016-03-24-3-58-48pm,1458806328146,1458806327468,2016-03-24-3-58-47pm,gps,1.29436068,103.77369477,4.0,68.9000015258789,-1.0,0.0
2016-03-24-3-58-58pm,1458806338117,1458806337488,2016-03-24-3-58-57pm,gps,1.29436478,103.77369195,4.0,70.30000305175781,-1.0,0.0
2016-03-24-3-59-09pm,1458806349150,1458806349000,2016-03-24-3-59-09pm,gps,1.29435437,103.77370861,16.0,72.0999984741211,-1.0,0.0
2016-03-24-3-59-18pm,1458806358868,1458806358829,2016-03-24-3-59-18pm,network,1.2945335,103.7736845,25.383,-1.0,-1.0,-1.0
2016-03-24-3-59-38pm,1458806378044,1458806377408,2016-03-24-3-59-37pm,gps,1.29438183,103.77368018,9.0,78.9000015258789,-1.0,0.0
2016-03-24-3-59-48pm,1458806388104,1458806387468,2016-03-24-3-59-47pm,gps,1.29438884,103.77367306,5.0,83.0,-1.0,0.0
2016-03-24-3-59-58pm,1458806398157,1458806397488,2016-03-24-3-59-57pm,gps,1.29438773,103.77367257,6.0,83.0,-1.0,0.0
2016-03-24-4-00-08pm,1458806408197,1458806407448,2016-03-24-4-00-07pm,gps,1.29438778,103.77367348,7.0,82.80000305175781,-1.0,0.0
2016-03-24-4-00-18pm,1458806418121,1458806417488,2016-03-24-4-00-17pm,gps,1.29438822,103.77367344,8.0,83.69999694824219,-1.0,0.0
2016-03-24-4-00-28pm,1458806428140,1458806427448,2016-03-24-4-00-27pm,gps,1.29438966,103.77367193,6.0,84.19999694824219,-1.0,0.0
2016-03-24-4-00-38pm,1458806438112,1458806437468,2016-03-24-4-00-37pm,gps,1.29438904,103.77367435,9.0,84.9000015258789,-1.0,0.0
2016-03-24-4-00-48pm,1458806448115,1458806447468,2016-03-24-4-00-47pm,gps,1.29436704,103.77369533,6.0,72.69999694824219,-1.0,0.0
2016-03-24-4-00-58pm,1458806458181,1458806457448,2016-03-24-4-00-57pm,gps,1.29435067,103.77371058,5.0,65.80000305175781,-1.0,0.0
2016-03-24-4-01-08pm,1458806468303,1458806467588,2016-03-24-4-01-07pm,gps,1.29435023,103.77371141,4.0,65.5,-1.0,0.0
2016-03-24-4-01-18pm,1458806478892,1458806478848,2016-03-24-4-01-18pm,network,1.2944875,103.7737361,31.782,-1.0,-1.0,-1.0
2016-03-24-4-01-28pm,1458806488499,1458806487468,2016-03-24-4-01-27pm,gps,1.29455592,103.7734659,6.0,59.0,322.5,3.75
2016-03-24-4-01-48pm,1458806508070,1458806507428,2016-03-24-4-01-47pm,gps,1.29451646,103.77279914,5.0,53.099998474121094,246.4,3.25
2016-03-24-4-01-58pm,1458806518131,1458806517468,2016-03-24-4-01-57pm,gps,1.29418549,103.77262485,5.0,54.5,230.6,2.5
2016-03-24-4-02-08pm,1458806528207,1458806527468,2016-03-24-4-02-07pm,gps,1.29407682,103.77251708,4.0,58.79999923706055,231.8,2.0
2016-03-24-4-02-18pm,1458806538800,1458806538706,2016-03-24-4-02-18pm,network,1.2945195,103.7737232,28.992,-1.0,-1.0,-1.0
2016-03-24-4-02-28pm,1458806548455,1458806547428,2016-03-24-4-02-27pm,gps,1.29343548,103.77222228,5.0,49.79999923706055,190.0,2.5
2016-03-24-4-02-38pm,1458806558817,1458806558757,2016-03-24-4-02-38pm,network,1.2945163,103.7737151,28.012,-1.0,-1.0,-1.0
2016-03-24-4-02-48pm,1458806568235,1458806567588,2016-03-24-4-02-47pm,gps,1.29331637,103.77276238,8.0,50.0,102.2,6.75
2016-03-24-4-02-59pm,1458806579092,1458806578749,2016-03-24-4-02-58pm,network,1.2928603,103.7732158,117.0,-1.0,-1.0,-1.0
2016-03-24-4-03-09pm,1458806589151,1458806589000,2016-03-24-4-03-09pm,gps,1.29226195,103.77380608,9.0,39.599998474121094,113.6,3.25
2016-03-24-4-03-18pm,1458806598817,1458806598760,2016-03-24-4-03-18pm,network,1.2928603,103.7732158,117.0,-1.0,-1.0,-1.0
2016-03-24-4-03-39pm,1458806619122,1458806619000,2016-03-24-4-03-39pm,gps,1.29316981,103.77509868,10.0,42.5,346.8,2.75
2016-03-24-4-03-45pm,1458806625511,1458806618779,2016-03-24-4-03-38pm,network,1.2928595,103.7751177,33.779,-1.0,-1.0,-1.0
2016-03-24-4-03-58pm,1458806638842,1458806638798,2016-03-24-4-03-58pm,network,1.2928583,103.7751162,33.809,-1.0,-1.0,-1.0
2016-03-24-4-04-09pm,1458806649160,1458806649000,2016-03-24-4-04-09pm,gps,1.29308259,103.77506717,13.0,44.0,186.0,0.25
2016-03-24-4-04-18pm,1458806658892,1458806658830,2016-03-24-4-04-18pm,network,1.2928583,103.7751162,33.809,-1.0,-1.0,-1.0
2016-03-24-4-04-38pm,1458806678935,1458806678874,2016-03-24-4-04-38pm,network,1.2928583,103.7751162,33.809,-1.0,-1.0,-1.0
2016-03-24-4-04-58pm,1458806698169,1458806697488,2016-03-24-4-04-57pm,gps,1.2933387,103.77761338,7.0,42.70000076293945,124.3,9.5
2016-03-24-4-05-08pm,1458806708194,1458806707468,2016-03-24-4-05-07pm,gps,1.29295986,103.77849132,8.0,48.099998474121094,109.3,10.25
2016-03-24-4-05-18pm,1458806718155,1458806717468,2016-03-24-4-05-17pm,gps,1.29272656,103.77939297,5.0,47.20000076293945,122.6,9.25
2016-03-24-4-05-28pm,1458806728442,1458806727448,2016-03-24-4-05-27pm,gps,1.29232077,103.77995714,9.0,42.099998474121094,121.9,7.25
2016-03-24-4-05-39pm,1458806739210,1458806739000,2016-03-24-4-05-39pm,gps,1.2919911,103.78030502,8.0,42.79999923706055,133.7,2.5
2016-03-24-4-05-58pm,1458806758143,1458806757468,2016-03-24-4-05-57pm,gps,1.29187796,103.78053675,7.0,43.5,139.0,0.5
2016-03-24-4-06-08pm,1458806768301,1458806767568,2016-03-24-4-06-07pm,gps,1.29189707,103.7804862,9.0,40.79999923706055,-1.0,0.0
2016-03-24-4-06-28pm,1458806788448,1458806787468,2016-03-24-4-06-27pm,gps,1.29189913,103.78053885,5.0,42.0,-1.0,0.0
2016-03-24-4-06-48pm,1458806808204,1458806807468,2016-03-24-4-06-47pm,gps,1.29188287,103.78042946,7.0,41.400001525878906,326.1,0.5
2016-03-24-4-06-58pm,1458806818156,1458806817448,2016-03-24-4-06-57pm,gps,1.29185734,103.78038934,7.0,43.29999923706055,248.6,0.75
2016-03-24-4-07-17pm,1458806837218,1458806836448,2016-03-24-4-07-16pm,gps,1.2918806,103.78027022,4.0,43.29999923706055,-1.0,0.0
2016-03-24-4-07-27pm,1458806847275,1458806846448,2016-03-24-4-07-26pm,gps,1.29186875,103.78028697,3.0,47.70000076293945,-1.0,0.0
2016-03-24-4-07-37pm,1458806857270,1458806856448,2016-03-24-4-07-36pm,gps,1.29153525,103.78044112,4.0,49.29999923706055,150.2,6.5
2016-03-24-4-07-47pm,1458806867252,1458806866448,2016-03-24-4-07-46pm,gps,1.29119907,103.78107179,3.0,53.70000076293945,83.9,9.25
2016-03-24-4-07-57pm,1458806877258,1458806876448,2016-03-24-4-07-56pm,gps,1.29141642,103.7819545,9.0,50.099998474121094,65.3,8.75
2016-03-24-4-08-07pm,1458806887428,1458806886448,2016-03-24-4-08-06pm,gps,1.29172412,103.78259673,9.0,49.29999923706055,63.9,5.75
2016-03-24-4-08-18pm,1458806898200,1458806898000,2016-03-24-4-08-18pm,gps,1.29190812,103.78294031,10.0,58.599998474121094,70.7,0.75
