2016-03-23-9-33-10a.m.,1458696790474,49.73004,3
2016-03-23-9-33-10a.m.,1458696790578,52.809082,3
2016-03-23-9-33-10a.m.,1458696790783,54.576508,3
2016-03-23-9-33-10a.m.,1458696790979,56.381622,3
2016-03-23-9-33-11a.m.,1458696791086,57.427017,3
2016-03-23-9-33-11a.m.,1458696791386,54.80728,3
2016-03-23-9-33-11a.m.,1458696791588,54.61606,3
2016-03-23-9-33-11a.m.,1458696791711,53.568405,3
2016-03-23-9-33-11a.m.,1458696791884,52.54602,3
2016-03-23-9-33-12a.m.,1458696792002,54.809433,3
2016-03-23-9-33-12a.m.,1458696792187,55.577423,3
2016-03-23-9-33-12a.m.,1458696792290,57.042816,3
2016-03-23-9-33-12a.m.,1458696792491,55.426056,3
2016-03-23-9-33-12a.m.,1458696792591,53.18779,3
2016-03-23-9-33-12a.m.,1458696792695,53.618256,3
2016-03-23-9-33-12a.m.,1458696792795,52.0,3
2016-03-23-9-33-12a.m.,1458696792902,52.38336,3
2016-03-23-9-33-13a.m.,1458696793094,53.543777,3
2016-03-23-9-33-13a.m.,1458696793196,55.244995,3
2016-03-23-9-33-13a.m.,1458696793405,55.2417,3
2016-03-23-9-33-13a.m.,1458696793597,55.186005,3
2016-03-23-9-33-13a.m.,1458696793699,55.4283,3
2016-03-23-9-33-13a.m.,1458696793907,53.430862,3
2016-03-23-9-33-14a.m.,1458696794016,51.180588,3
2016-03-23-9-33-14a.m.,1458696794202,51.38336,3
2016-03-23-9-33-14a.m.,1458696794407,51.1911,3
2016-03-23-9-33-14a.m.,1458696794612,51.61798,3
2016-03-23-9-33-14a.m.,1458696794810,53.61505,3
2016-03-23-9-33-15a.m.,1458696795015,54.0,3
2016-03-23-9-33-15a.m.,1458696795209,52.36563,3
2016-03-23-9-33-15a.m.,1458696795310,53.42688,3
2016-03-23-9-33-15a.m.,1458696795514,53.230103,3
2016-03-23-9-33-15a.m.,1458696795622,50.768066,3
2016-03-23-9-33-15a.m.,1458696795824,50.571014,3
2016-03-23-9-33-15a.m.,1458696795943,52.633087,3
2016-03-23-9-33-16a.m.,1458696796113,50.577057,3
2016-03-23-9-33-16a.m.,1458696796215,52.61566,3
2016-03-23-9-33-16a.m.,1458696796324,51.575684,3
2016-03-23-9-33-16a.m.,1458696796425,53.809677,3
2016-03-23-9-33-16a.m.,1458696796589,53.0,3
2016-03-23-9-33-16a.m.,1458696796719,53.810013,3
2016-03-23-9-33-16a.m.,1458696796929,52.61566,3
2016-03-23-9-33-17a.m.,1458696797122,52.26117,3
2016-03-23-9-33-17a.m.,1458696797225,49.572342,3
2016-03-23-9-33-17a.m.,1458696797325,51.44066,3
2016-03-23-9-33-17a.m.,1458696797425,49.0,3
2016-03-23-9-33-17a.m.,1458696797629,48.619354,3
2016-03-23-9-33-17a.m.,1458696797747,47.193024,3
2016-03-23-9-33-17a.m.,1458696797943,47.191483,3
2016-03-23-9-33-18a.m.,1458696798131,49.0,3
2016-03-23-9-33-18a.m.,1458696798239,49.572433,3
2016-03-23-9-33-18a.m.,1458696798356,51.81543,3
2016-03-23-9-33-18a.m.,1458696798531,54.270996,3
2016-03-23-9-33-18a.m.,1458696798633,51.76477,3
