2016-03-28-9-42-16a.m.,1459129336884,1459129334758,2016-03-28-9-42-14a.m.,network,1.3059109,103.773999,20.033,-1.0,-1.0,-1.0
2016-03-28-9-42-24a.m.,1459129344090,1459129345000,2016-03-28-9-42-25a.m.,gps,1.30560711,103.77414995,23.0,40.0,-1.0,0.0
2016-03-28-9-42-38a.m.,1459129358295,1459129354478,2016-03-28-9-42-34a.m.,network,1.3058714,103.774034,32.0,-1.0,-1.0,-1.0
2016-03-28-9-42-57a.m.,1459129377975,1459129375886,2016-03-28-9-42-55a.m.,network,1.305917,103.7740092,111.876,-1.0,-1.0,-1.0
2016-03-28-9-43-17a.m.,1459129397965,1459129394192,2016-03-28-9-43-14a.m.,network,1.3062952,103.7738918,39.975,-1.0,-1.0,-1.0
2016-03-28-9-43-28a.m.,1459129408063,1459129409000,2016-03-28-9-43-29a.m.,gps,1.30639836,103.77381268,11.0,21.0,337.0,1.5
2016-03-28-9-43-38a.m.,1459129418021,1459129414255,2016-03-28-9-43-34a.m.,network,1.3067979,103.7737273,117.235,-1.0,-1.0,-1.0
2016-03-28-9-43-49a.m.,1459129429119,1459129430000,2016-03-28-9-43-50a.m.,gps,1.30673401,103.77377834,12.0,14.0,13.7,2.0
2016-03-28-9-43-59a.m.,1459129439042,1459129434104,2016-03-28-9-43-54a.m.,network,1.3066862,103.7737232,124.456,-1.0,-1.0,-1.0
2016-03-28-9-44-09a.m.,1459129449104,1459129450000,2016-03-28-9-44-10a.m.,gps,1.30688405,103.7736337,15.0,15.0,337.7,1.25
2016-03-28-9-44-18a.m.,1459129458997,1459129454113,2016-03-28-9-44-14a.m.,network,1.3070401,103.7734723,45.0,-1.0,-1.0,-1.0
2016-03-28-9-44-28a.m.,1459129468067,1459129469000,2016-03-28-9-44-29a.m.,gps,1.30703638,103.77355422,11.0,23.0,334.1,0.5
2016-03-28-9-44-38a.m.,1459129478062,1459129479000,2016-03-28-9-44-39a.m.,gps,1.3072332,103.77345256,12.0,30.0,350.7,2.5
2016-03-28-9-44-48a.m.,1459129488101,1459129489000,2016-03-28-9-44-49a.m.,gps,1.30728481,103.77341938,12.0,24.0,338.5,1.0
2016-03-28-9-44-58a.m.,1459129498065,1459129499000,2016-03-28-9-44-59a.m.,gps,1.30753972,103.77341843,12.0,26.0,25.7,1.5
2016-03-28-9-45-09a.m.,1459129509094,1459129510000,2016-03-28-9-45-10a.m.,gps,1.30761654,103.77349921,16.0,26.0,32.9,1.0
2016-03-28-9-45-15a.m.,1459129515346,1459129504137,2016-03-28-9-45-04a.m.,network,1.3075266,103.7734104,66.05,-1.0,-1.0,-1.0
2016-03-28-9-45-20a.m.,1459129520780,1459129517827,2016-03-28-9-45-17a.m.,network,1.3074661,103.7733604,63.769,-1.0,-1.0,-1.0
2016-03-28-9-45-39a.m.,1459129539067,1459129540000,2016-03-28-9-45-40a.m.,gps,1.30795524,103.77355757,13.0,21.0,60.2,0.75
2016-03-28-9-45-58a.m.,1459129558068,1459129559000,2016-03-28-9-45-59a.m.,gps,1.30822193,103.77363212,12.0,21.0,0.8,1.25
2016-03-28-9-46-08a.m.,1459129568064,1459129569000,2016-03-28-9-46-09a.m.,gps,1.30822297,103.77359594,11.0,20.0,-1.0,0.0
2016-03-28-9-46-19a.m.,1459129579061,1459129580000,2016-03-28-9-46-20a.m.,gps,1.30825806,103.7736079,12.0,22.0,-1.0,0.0
2016-03-28-9-46-29a.m.,1459129589067,1459129590000,2016-03-28-9-46-30a.m.,gps,1.30827325,103.77360969,12.0,19.0,-1.0,0.0
2016-03-28-9-46-42a.m.,1459129602199,1459129598603,2016-03-28-9-46-38a.m.,network,1.308606,103.7732722,40.5,-1.0,-1.0,-1.0
